GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,NUMERO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,PROVEEDOR_CONTRATISTA,ESTRATIFICACION_MPC,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,ANUNCIO
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,563858,ADQUISICION DE MATERIAL PARA EL EVENTO DENOMINADO 18o  BENITO JUAREZ,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N7-2014,,,2014-03-14 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,608022,ADQUISICION DE MATERIAL PARA EL EVENTO DENOMINADO 18o BENITO JUAREZ ,2014-03-18,2014-03-18,31466.4,MXN,Expirado,No,,,,,0,0,0,,Micro,"ABASTECEDORA Y SUMINISTROS SARO, S.A. DE C.V. ",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=374722
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,549548,ADQUISICION DE VESTUARIO Y CALZADO PARA EL 9° PARLAMENTO DE LAS NIÑAS Y LOS NIÑO,07. Adjudicación Directa Nacional Art. 42 LAASSP,AA-011C00999-N1-2014,,,2014-02-17 00:00:00 GMT,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,606919,ADQUISICION DE VESTUARIO Y CALZADO PARA EL 9° PARLAMENTO DE LAS NIÑAS Y LOS NIÑO ,2014-02-21,2014-02-21,230444.84,MXN,Expirado,No,,,,,0,0,0,,Micro,LAURA CECILIA HOLGUIN AREVALO,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=364385
APF,AFSEDF,Administración Federal de Servicios Educativos en el Distrito Federal,011C00999,AFSEDF-ADMINISTRACIÓN FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,María Teresa Lorenzana Riojas,549920,CONTRATACION DEL SERVICIO DE ESTACIONAMIENTO PARA LA DGA,12. Adjudicación Directa Nacional Simplificada LAASSP,SA-011C00999-N2-2014,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,,608083,CONTRATACION DEL SERVICIO DE ESTACIONAMIENTO PARA LA DGA ,2014-02-17,2014-12-31,1234051.73,MXN,Expirado,No,,,,,0,0,0,,Mediana,"COORPORATIVO DE ESTACIONAMIENTOS PANUCO, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=364620
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,709981,MANTENIMIENTO A CASETA DE VIGILANCIA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N90-2014,,2014-11-13 07:53,2014-11-21 12:00,Nacional,Obra Pública,Adjudicación Directa Federal,,665710,"MANTENIMIENTO CORRECTIVO A CASETA DE VIGILANCIA ESCOLLERA NORTE, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-05,2014-12-30,223932.89,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCTORA Y URBANIZADORA CARSAL SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=479430
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,716267,SERVICIOS DE TOPOGRAFIA ENTRONQUE BLDV DE LOS RIOS Y LIBRAMIENTO ALTAMIRA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N94-2014,,2014-11-14 13:36,2014-11-21 17:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,662660,"SERVICIO DE TOPOGRAFÍA PARA LA OBRA: MODERNIZACIÓN DEL ENTRONQUE BOULEVARD DE LOS RÍOS Y EL LIBRAMIENTO ALTAMIRA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-04,2014-12-29,120894.02,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CORIN Y ANAYA SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=483423
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,708680,MANTENIMIENTO INTEGRAL CENTRAL DE EMERGENCIAS,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N88-2014,,2014-11-10 10:10,2014-11-20 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,,666177,"MANTENIMIENTO INTEGRAL EN LA CENTRAL DE EMERGENCIAS INDUSTRIALES Y PORTUARIAS, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-04,2014-12-29,661180.15,MXN,Expirado,No,,,,,0,0,0,,Pequeña,ABBITARE ARQUITECTOS SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=478722
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,709387,MANTENIMIENTO PREVENTIVO A EDIFICIO DE CAPITANÍA,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N89-2014,,2014-11-05 17:28,2014-11-20 12:00,Nacional,Obra Pública,Adjudicación Directa Federal,,665788,"MANTENIMIENTO PREVENTIVO A EDIFICIO DE CAPITANÍA DEL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-04,2014-12-29,689998.22,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,FELIPE AGUIRRE AGUILAR,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=478733
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,716277,SERVICIOS DE TOPOGRAFIA ENTRONQUE BVLD DE LOS RIOS Y CALLE RIO TAMESI,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N95-2014,,2014-11-14 13:38,2014-11-21 17:30,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,661596,"SERVICIO DE TOPOGRAFÍA PARA LA OBRA: MODERNIZACIÓN DEL ENTRONQUE BOULEVARD DE LOS RÍOS Y CALLE RIO TAMESÍ, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-04,2014-12-29,120798.34,MXN,Expirado,No,,,,,0,0,0,,Pequeña,SERVICIOS DE INGENIERIA Y ADMINISTRACION SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=483429
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,716239,TRABAJOS CON EQUIPO DE PERFORACION PARA TOMA DE MUESTRA ,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N92-2014,,2014-11-14 13:20,2014-11-21 16:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,665361,"TRABAJOS CON EQUIPO DE PERFORACIÓN PARA TOMA DE MUESTRA CON RECUPERACIÓN DE NÚCLEOS DE ROCA, EN CUERPO ESCOLLERAS NORTE Y SUR, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-01,2014-12-28,309993.2,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"PERFOSIERRA, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=483390
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,707698,PLATAFORMA Y CERCADO PERIMETRAL,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N86-2014,,2014-11-04 18:08,2014-11-19 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,,667539,"PLATAFORMA Y CERCADO PERIMETRAL PARA ALMACENAMIENTO DE CONTENEDORES EN CUSTODIA DE ADUANA MARÍTIMA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-12-01,2014-12-21,484005.76,MXN,Expirado,No,,,,,0,0,0,,Pequeña,"PROYECTOS Y MATERIALES DE CONSTRUCCIÓN EL CERRO, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=477639
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,716089,TRABAJOS DE DELIMITACION Y CERCADO PERIMETRAL,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N91-2014,,2014-11-13 18:41,2014-11-21 15:00,Nacional,Obra Pública,Adjudicación Directa Federal,,665659,"TRABAJOS DE DELIMITACIÓN Y CERCADO PERIMETRAL DE PREDIOS PROPIEDAD DE LA ENTIDAD, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS. ",2014-12-01,2014-12-29,419206.26,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCTORA Y ARRENDADORA MOSES SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=483323
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,707202,CONSTRUCCION DE PUESTOS DE VIGILANCIA (GARITON),24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N85-2014,,2014-11-04 21:58,2014-11-18 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,,667933,"CONSTRUCCIÓN DE PUESTOS DE VIGILANCIA (GARITON) PARA PERSONAL DE ADUANA MARÍTIMA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-11-28,2014-12-27,601401.3,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCTORA JESAS SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=477138
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,691066,DREN PLUVIAL 1A PROL CENTRAL,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N52-2014,2014-10-23 00:00:00 GMT,2014-10-13 17:02,2014-10-20 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,685876,"CONSTRUCCIÓN DE DREN PLUVIAL 1A PROL CENTRAL, EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-10-24,2014-12-26,2898855.18,MXN,Expirado,No,,,,,0,0,0,,Pequeña,TERRACEROS Y URBANIZADORES DEL NORTE SA DE CV ,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=465588
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,687252,PRIMERA ETAPA DE TERRACERIA DE LINEA DE TRANSMISION,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N50-2014,2014-10-17 00:00:00 GMT,2014-10-07 17:01,2014-10-14 11:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,683417,"PRIMERA ETAPA DE TERRACERÍA DE LÍNEA DE TRANSMISIÓN DE 115 KV, PARA SUBESTACIÓN PUERTO 2 SUR, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-22,2014-12-31,6269004.31,MXN,Expirado,No,,,,,0,0,0,,Micro,INMUEBLES DESARROLLADOS SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=462851
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,679055,SUPERVISION FORMACION DE TERRACERIAS PARA LINEA DE TRANSMISION DE 115 KV,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N44-2014,2014-10-13 00:00:00 GMT,2014-09-25 16:18,2014-10-06 09:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,682450,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: PRIMERA ETAPA DE TERRACERÍA DE LÍNEA DE TRANSMISIÓN DE 115 KV, PARA SUBESTACIÓN PUERTO 2 SUR, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-22,2014-12-31,856212.04,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,LUISA LILIANA VILLARREAL ESTRADA,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=456995
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,683961,SISTEMA DE ALUMBRADO RIO BARBERENA,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N48-2014,2014-10-13 00:00:00 GMT,2014-10-02 16:40,2014-10-08 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,682932,"SISTEMA DE ALUMBRADO EN CALLE RÍO BARBERENA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-15,2014-12-31,2429993.77,MXN,Expirado,No,,,,,0,0,0,,Pequeña,MARGOSA SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=460388
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,686366,PROYECTO DE REHABILITACION Y MANTTO DEL FARO,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N49-2014,,2015-01-30 11:35,2015-01-30 11:37,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,683268,"PROYECTO DE REHABILITACIÓN Y MANTENIMIENTO GENERAL DEL CENTRO DE CONTROL DE TRÁFICO MARÍTIMO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-14,2014-11-03,104200,MXN,Expirado,No,,,,,0,0,0,,Micro,SCALA DE CD VICTORIA PROYECTOS Y CONSTRUCCIONES SA DE CV,No MIPYME,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=461985
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,682222,SUPERVISION DE ALUMBRADO EN VIALIDADES DEL PUERTO,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N47-2014,,2015-01-29 16:11,2015-01-29 16:15,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,682845,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: ALUMBRADO PÚBLICO EN VIALIDADES SOTO LA MARINA, MAR NEGRO Y CALLE RIO BARBERENA DEL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-13,2014-12-31,63189.9,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,FRANCISCO JAVIER BADILLO DÍAZ,,Habilitado,UC,
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,682128,SUPERVISION DE ALUMBRADO EN VIALIDADES E INSTALACIONES,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N46-2014,,2014-09-30 16:14,2014-10-06 11:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,682802,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE LA OBRA: MANTENIMIENTO CORRECTIVO AL SISTEMA DE ALUMBRADO EN VIALIDADES E INSTALACIONES DEL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-13,2014-12-31,48386.59,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,FRANCIS MARLENE LOPEZ MIJES,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=459051
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,673554,PROYECTO EJECUTIVO CONSTRUCCION CANAL PARA HUMEDAL ARTIFICIAL,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N40-2014,2014-10-03 00:00:00 GMT,2014-09-17 17:18,2014-09-29 09:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,682259,"PROYECTO EJECUTIVO PARA LA CONSTRUCCIÓN DE CANALES PARA ESTABLECIMIENTO DE HUMEDAL ARTIFICIAL Y GENERACIÓN DE HÁBITAT PARA ESPECIES MIGRATORIAS, EN UNA LONGITUD DE 9.2 KM EN LA ZONA SUR DEL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-10,2014-12-23,2141182.64,MXN,Expirado,No,,,,,0,0,0,,Micro,LAO INGENIERIA SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=452782
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,675326,CONSTRUCCION ALCANTARILLA PLUVIAL VIALIDAD ORIENTE,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N42-2014,,2014-09-19 16:35,2014-09-24 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,,613955,"CONSTRUCCIÓN DE ALCANTARILLA PLUVIAL, EN VIALIDAD ORIENTE DEL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-03,2014-12-31,3124385.97,MXN,Expirado,No,,,,,0,0,0,,Pequeña,GRUPO COMERCIAL TAMAULIPECO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=454202
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,673637,CONSTRUCCION DE RED DE DRENAJE PLUVIAL EN ZONA DE LADEROS SUR,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N41-2014,2014-09-30 00:00:00 GMT,2014-09-17 17:33,2014-09-25 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,682341,"CONSTRUCCIÓN DE RED DE DRENAJE PLUVIAL EN ZONA DE LADEROS SUR, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-03,2014-12-31,4042395.93,MXN,Expirado,No,,,,,0,0,0,,Micro,MTZ MOBILIARIA SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=452831
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,670393,ALUMBRADO VIALIDAD MAR NEGRO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N38-2014,2014-09-26 00:00:00 GMT,2014-09-11 17:11,2014-09-19 11:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,682035,"ALUMBRADO PÚBLICO EN VIALIDAD MAR NEGRO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-10-01,2014-12-29,1190111.49,MXN,Expirado,No,,,,,0,0,0,,Micro,CONSTRUCCIONES CIVILES MECÁNICAS Y ELÉCTRICAS DE TAMAULIPAS S.A. DE C.V.,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=450634
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,669300,ALUMBRADO VIALIDAD SOTO LA MARINA,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N37-2014,2014-09-24 00:00:00 GMT,2014-09-11 17:12,2014-09-19 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,614182,"ALUMBRADO EN VIALIDAD SOTO LA MARINA, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-09-29,2014-12-27,2148795.39,MXN,Expirado,No,,,,,0,0,0,,Pequeña,AEDI SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=449577
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,671429,REVISION Y ADECUACION DEL SEÑALAMIENTO VIAL,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2Y001-N39-2014,,2014-09-17 12:49,2014-09-19 12:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,,682113,REVISIÓN Y ADECUACIÓN DE SEÑALAMIENTO VIAL DEL PUERTO INDUSTRIAL DE ALTAMIRA.,2014-09-29,2014-11-12,76994.97,MXN,Expirado,No,,,,,0,0,0,,No MIPYME,JOSÉ ÁNGEL QUINTERO MARTÍNEZ ,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=451279
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,668504,CONSTRUCCION DREN A CIELO ABIERTO,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N36-2014,2014-09-22 00:00:00 GMT,2014-09-08 15:52,2014-09-17 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,681664,"CONSTRUCCIÓN DE DREN PLUVIAL A CIELO ABIERTO PARA DESCARGA A CANAL SUR, EN EL PUERTO INDUSTRIAL DE ALTAMIRA.",2014-09-24,2014-12-22,3998161.68,MXN,Expirado,No,,,,,0,0,0,,Micro,"PROYEXTRA, S.A. DE C.V.",Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=448956
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,667737,SUPERVISION DE OBRAS PLUVIALES,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N35-2014,2014-09-18 00:00:00 GMT,2014-09-05 16:21,2014-09-11 09:00,Nacional,Servicios Relacionados con la OP,Invitación a Cuando Menos 3 Personas,Mixta,681622,"COORDINACIÓN, SUPERVISIÓN Y CONTROL DE OBRAS PLUVIALES  EN EL PUERTO INDUSTRIAL DE ALTAMIRA, TAMPS.",2014-09-22,2014-12-30,1782482.14,MXN,Expirado,No,,,,,0,0,0,,Micro,CORIN Y ANAYA SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=448335
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,653992,MANTTO. SISTEMA DE ALUMBRADO EN VIALIDADES,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N31-2014,2014-09-08 00:00:00 GMT,2014-08-18 17:07,2014-09-02 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,680743,MANTENIMIENTO CORRECTIVO AL SISTEMA DE ALUMBRADO EN VIALIDADES E INSTALACIONES DEL PUERTO INDUSTRIAL DE ALTAMIRA.,2014-09-17,2014-12-31,3666952.39,MXN,Expirado,No,,,,,0,0,0,,Micro,ORGANIZACION DAE SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=438920
APF,API-Altamira,"Administración Portuaria Integral de Altamira, S.A. de C.V.",009J2Y001,API-Altamira-Departamento de Concursos y Contratos,Alberto Trejo Saldaña,660386,CONSTRUCCION DE CRUZAMIENTOS DE DREN CON VIALIDADES Y VIAS FFCC,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2Y001-N34-2014,2014-09-11 00:00:00 GMT,2014-08-27 13:01,2014-09-04 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,681103,"CONSTRUCCIÓN DE CRUZAMIENTOS DE DREN CON VIALIDADES GOLFO DE MÉXICO Y GOLFO PÉRSICO, EN EL PUERTO INDUSTRIAL DE ALTAMIRA",2014-09-17,2014-12-15,3593516.19,MXN,Expirado,No,,,,,0,0,0,,Micro,CONSTRUCCION Y ELABORACION DE PROYECTOS DE TAMAULIPAS S.A. DE C.V.,,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=443278
