GOBIERNO,SIGLAS,DEPENDENCIA,CLAVEUC,NOMBRE_DE_LA_UC,RESPONSABLE,NUMERO_EXPEDIENTE,TITULO_EXPEDIENTE,PLANTILLA_EXPEDIENTE,NUMERO_PROCEDIMIENTO,EXP_F_FALLO,PROC_F_PUBLICACION,FECHA_APERTURA_PROPOSICIONES,CARACTER,TIPO_CONTRATACION,TIPO_PROCEDIMIENTO,FORMA_PROCEDIMIENTO,CODIGO_CONTRATO,TITULO_CONTRATO,FECHA_INICIO,FECHA_FIN,IMPORTE_CONTRATO,MONEDA,ESTATUS_CONTRATO,ARCHIVADO,RAMO,CLAVE_PROGRAMA,APORTACION_FEDERAL,FECHA_CELEBRACION,CONTRATO_MARCO,COMPRA_CONSOLIDADA,PLURIANUAL,CLAVE_CARTERA_SHCP,ESTRATIFICACION_MUC,PROVEEDOR_CONTRATISTA,ESTRATIFICACION_MPC,ESTATUS_EMPRESA,CUENTA_ADMINISTRADA_POR,ANUNCIO
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,245290,ADECUACIONES AL SISTEMA DE ALIMENTACIÓN Y DISTRIBUCIÓN ELECTRICA,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N17-2012,,2012-08-20 16:23,2012-08-28 09:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,178062,ADECUACIONES AL SISTEMA DE ALIMENTACION Y DISTRIBUCION ELECTRICA EN MEDIA TENSION PARA EL PARQUE INDUSTRIAL DE DOS BOCAS,2012-09-09,2012-11-08,1496772.87,MXN,Expirado,No,,,,,0,0,0,,Mediana,ALVARGA CONSTRUCCIONES,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=153856
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,233222,RESTITUCIÓN Y MANTENIMIENTO DE BALIZAS DE SITUACIÓN EN OBRAS DE PROTECCIÓN,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2P002-N16-2012,2012-08-21 00:00:00 GMT,2012-08-01 13:15,2012-08-16 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,171092,RESTITUCIÓN Y MANTENIMIENTO DE BALIZAS DE SITUACIÓN EN OBRAS DE PROTECCIÓN ,2012-08-26,2012-10-24,673674.53,MXN,Expirado,No,,,,,0,0,0,,Pequeña,JOSE ANTONIO DE LA FUENTE PULIDO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=145555
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,220419,CONSTRUCCIÓN DEL SISTEMA DE ILUMINACIÓN DE ALTO MONTAJE ,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2P002-N14-2012,2012-08-02 00:00:00 GMT,2012-07-13 18:19,2012-07-30 09:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,165802,CONSTRUCCIÓN DEL SISTEMA DE ILUMINACIÓN DE ALTO MONTAJE DEL PATIO DEL MUELLE 2 DE LA TUM,2012-08-12,2012-10-10,2318580.52,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCCIONES BALUARTE DE PARAISO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=138033
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,204820,DRAGADO DE MANTENIMIENTO EN EL CANAL SECUNDARIO PONIENTE DE LA ZONA COMERCIAL,24. Adjudicación Directa Nacional Simplificada LOPSRM,SO-009J2P002-N12-2012,,2012-06-21 15:43,2012-06-29 09:00,Nacional,Obra Pública,Adjudicación Directa Federal,,144195,DRAGADO DE MANTENIMIENTO EN EL CANAL SECUNDARIO PONIENTE DE LA ZONA COMERCIAL,2012-07-15,2012-10-12,6046636.22,MXN,Expirado,No,,,,,0,0,0,,Pequeña,DESAZOLVES Y DRAGADOS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=126961
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P001,API-Dos Bocas-Jefatura de Recursos Materiales,Cesar Augusto Jaramillo Romero,169820,CONTRATACIÓN DEL SERVICIO DE ARRENDAMIENTO DE EQUIPO INFORMÁTICO,01. Licitación Pública Nacional LAASSP,LA-009J2P001-N5-2012,2012-05-10 00:00:00 GMT,2012-04-19 11:46,2012-05-08 09:00,Nacional,Arrendamientos,Licitación Pública,Mixta,485185,ARRENDAMIENTO DE EQUIPO DE COMPUTO,2012-07-02,2015-07-01,1998000,MXN,Activo,No,,,,2012-05-25 00:00:00 GMT,0,0,1,,Pequeña,GRUPO SIGMA DIVISION GOLFO SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=106068
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,198605,MANTENIMIENTO DE PINTURA EN VIALIDADES DE LA TUM,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N11-2012,,2012-06-11 16:23,2012-06-18 09:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,135725,MANTENIMIENTO DE PINTURA EN VIALIDADES DE LA TUM,2012-06-24,2012-11-30,331603.14,MXN,Expirado,No,,,,,0,0,0,,Pequeña,JOSE ANTONIO DE LA FUENTE PULIDO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=122622
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,182848,Mantenimiento preventivo y correctivo en muelle de la TUM,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N8-2012,2012-06-06 00:00:00 GMT,2012-05-15 09:45,2012-05-30 09:00,Nacional,Obra Pública,Licitación Pública,Mixta,128353,Mantenimiento preventivo y correctivo en muelle de la TUM,2012-06-11,2012-09-18,2040553.24,MXN,Expirado,No,,,,,0,0,0,,Pequeña,JOSE ANTONIO DE LA FUENTE PULIDO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=113445
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,187778,MANTENIMIENTO AL SISTEMA DE DISTRIBUCION DE AGUA,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N9-2012,,2012-05-22 10:18,2012-05-24 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,123076,MANTENIMIENTO AL SISTEMA DE DISTRIBUCION DE AGUA DE LA TERMINAL DE USOS MULTIPLES,2012-05-28,2012-06-26,87504.74,MXN,Expirado,No,,,,,0,0,0,,Pequeña,JOSE ANTONIO DE LA FUENTE PULIDO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=115640
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,178083,"ELABORACION DE ESTUDIO ESTRATIGRAFICO EN LA TUM DEL PUERTO DE DOS BOCAS,TABASCO.",22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N6-2012,,2012-05-18 16:09,2012-05-22 09:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,123451,"ELABORACIÓN DE ESTUDIO ESTRATIGRÁFICO EN LA TERMINAL DE USOS MÚLTIPLES DEL PUERTO DE DOS BOCAS, TABASCO",2012-05-24,2012-05-30,103669.08,MXN,Expirado,No,,,,,0,0,0,,Pequeña,SERVICIOS INTEGRALES DE INGENIERIA Y CALIDAD SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=114957
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,181532,ELABORACION DE ESTUDIO GEOHIDROLOGICO Y PROYECTO DE OBRAS DE CAPTACION Y/O DESVI,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N7-2012,,2012-05-08 15:41,2012-05-11 11:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,118963,"ELABORACION DE ESTUDIO GEOHIDROLOGICO Y PROYECTO DE OBRAS DE CAPTACION Y/O DESVIO DE AGUAS SUBTERRANIAS EN LA TERMINAL DE USOS MULTIPLES DEL PUERTO DE DOS BOCAS, TAB",2012-05-14,2012-06-24,164402.21,MXN,Expirado,No,,,,,0,0,0,,Micro,PROCOMAR SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=111413
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,146787,MANTENIMIENTO Y ADECUACION DE OFICINAS DE OPERACIONES DE LA TUM,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2P002-N4-2012,2012-03-14 00:00:00 GMT,2012-02-23 12:42,2012-03-09 10:00,Nacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Mixta,103874,MANTENIMIENTO Y ADECUACION DE OFICINAS DE OPERACIONES DE LA TUM ,2012-03-23,2012-05-02,806155.5,MXN,Expirado,No,,,,,0,0,0,,Micro,FAMCA CONSTRUCCIONES SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=89300
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,151449,MANTENIMIENTO DE AREAS VERDES DEL RECINTO PORTUARIO DE DOS BOCAS,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2P002-N5-2012,2012-03-14 00:00:00 GMT,2012-03-02 19:56,2012-03-13 12:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,103893,MANTENIMIENTO DE AREAS VERDES DEL RECINTO PORTUARIO DE DOS BOCAS ,2012-03-20,2012-12-01,385704.38,MXN,Expirado,No,,,,,0,0,0,,Pequeña,CONSTRUCCIONES BALUARTE DE PARAISO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=92381
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,145882,SONDEOS BATIMETRICOS EN DIVERSAS AREAS DE AGUA DEL RECINTO PORTUARIO,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N3-2012,,2012-02-22 11:08,2012-02-27 10:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,96266,SONDEOS BATIMETRICOS EN DIVERSAS AREAS DE AGUA DEL RECINTO PORTUARIO DE DOS BOCAS,2012-02-29,2012-12-05,602565.22,MXN,Expirado,No,,,,,0,0,0,,Pequeña,TECON CONSTRUCCION Y SUPERVISION DE OBRAS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=88716
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,130391,DRAGADO DE MANTENIMIENTO EN EL CANAL DE ACCESO,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N1-2012,2012-02-08 00:00:00 GMT,2012-01-24 10:59,2012-02-03 10:00,Nacional,Obra Pública,Licitación Pública,Mixta,89611,DRAGADO DE MANTENIMIENTO EN EL CANAL DE ACCESO A LA TERMINAL DE ABASTECIMIENTO,2012-02-13,2012-05-12,3132223.79,MXN,Expirado,No,,,,,0,0,0,,Mediana,CDI CONSTRUCCIONES INDUSTRIALES SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=79586
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,108158,REHABILITACION AL SISTEMA DE ARRANQUE Y PRESION DE LA RED DE AGUA POTABLE,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N29-2011,,2011-12-06 18:19,2011-12-09 13:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,72401,REHABILITACION AL SISTEMA DE ARRANQUE Y PRESIÓN DE LA RED DE AGUA POTABLE DE LA TUM,2011-12-13,2011-12-31,278256.3,MXN,Expirado,,,,,,0,0,0,,Pequeña,CONTROLS AND DRIVES SERVICES INC SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=68828
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,108123,MANTENIMIENTO A SISTEMAS DE BOMBEO DE LA RED DE AGUA POTABLE,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N28-2011,,2011-12-06 18:21,2011-12-09 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,72388,MANTENIMIENTO A SISTEMAS DE BOMBEO DE LA RED DE AGUA POTABLE DE LA TUM,2011-12-13,2011-12-31,443601.84,MXN,Expirado,,,,,,0,0,0,,Pequeña,SERVICIOS Y CONSTRUCCIONES NAVALES DEL SURESTE SA DE CV,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=68815
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,113139,PROYECTO DE SEÑALAMIENTO MARITIMO EN EL PUERTO DE DOS BOCAS,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N31-2011,,2011-12-02 17:32,2011-12-06 11:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,70487,PROYECTO DE SEÑALAMIENTO MARÍTIMO EN EL PUERTO DE DOS BOCAS,2011-12-09,2011-12-31,175507.27,MXN,Expirado,,,,,,0,0,0,,Micro,SOLAR INGENIERIA,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=67782
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,108170,MANTENIMIENTO PREVENTIVO Y CORRECTIVO EN MUELLE DE LA TUM,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N30-2011,,2011-11-24 18:05,2011-11-30 12:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,68503,MANTENIMIENTO PREVENTIVO Y CORRECTIVO EN MUELLE DE LA TUM ,2011-12-05,2011-12-30,410038.1,MXN,Expirado,,,,,,0,0,0,,Pequeña,CONSTRUCCIONES BALUARTE DE PARAISO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=64807
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,97748,MANTENIMIENTO CORRECTIVO EN ROMPEOLAS ESTE DEL PUERTO DE DOS BOCAS,19. Invitación a cuando menos tres Nacional LOPSRM,IO-009J2P002-N27-2011,2011-11-15 00:00:00 GMT,2011-11-04 19:29,2011-11-14 10:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Mixta,63063,MANTENIMIENTO CORRECTIVO EN ROMPEOLAS ESTE DEL PUERTO DE DOS BOCAS,2011-11-17,2011-12-31,2079835.86,MXN,Expirado,,,,,,0,0,0,,Pequeña,BUFETE DE INGENIERIA Y CONSTRUCCION INDUSTRIAL SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=57905
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,97709,MANTENIMIENTO DE SISTEMAS ELECTRICOS Y ALUMBRADO VIAL DE LA TUM,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N26-2011,,2011-11-04 17:22,2011-11-09 12:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,63069,MANTENIMIENTO DE SISTEMAS ELÉCTRICOS Y ALUMBRADO VIAL DE LA TUM,2011-11-15,2011-12-29,326494.6,MXN,Expirado,,,,,,0,0,0,,Micro,"FAMCA CONSTRUCCIONES, S.A. DE C.V.",,Habilitado,UC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=57855
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,96792,FABRICACIÓN Y SUMINISTRO DE COMPONENTES PARA DEFENSAS,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N25-2011,,2011-11-03 13:59,2011-11-07 12:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,63075,FABRICACION Y SUMINISTRO DE COMPONENTES PARA DEFENSAS TIPO CONICAS,2011-11-14,2011-12-26,415369.87,MXN,Expirado,,,,,,0,0,0,,Micro,REPRESENTACIONES INDUSTRIALES ROHE,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=57250
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,82281,MANTENIMIENTO DEL COBERTIZO PARA PRIMERA REVISIÓN DE LA ADUANA MARÍTIMA,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N22-2011,2011-10-28 00:00:00 GMT,2011-10-13 08:10,2011-10-24 09:00,Nacional,Obra Pública,Licitación Pública,Mixta,58293,MANTENIMIENTO DEL COBERTIZO PARA PRIMERA REVISIÓN DE LA ADUANA MARÍTIMA,2011-11-09,2011-12-28,1756134.9,MXN,Expirado,,,,,,0,0,0,,Pequeña,TRIDISTEEL DE MEXICO,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=51058
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,94836,CONTROL TOPOGRAFICO DE OBRAS DE REHABILITACIÓN,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N24-2011,,2011-10-28 15:33,2011-10-31 14:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,58973,CONTROL TOPOGRÁFICO DE OBRAS DE REHABILITACIÓN EN EL PUERTO DE DOS BOCAS,2011-11-01,2011-12-31,219600,MXN,Expirado,,,,,,0,0,0,,Micro,TECON CONSTRUCCION Y SUPERVISION DE OBRAS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=55906
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,84167,SUPERVISIÓN DE TRABAJOS ELECTRICOS,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N23-2011,,2011-10-10 11:59,2011-10-10 13:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,54017,Supervisión de trabajos eléctricos del parque industrial,2011-10-16,2011-12-26,190000,MXN,Expirado,,,,,,0,0,0,,Micro,FAMCA CONSTRUCCIONES SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=49703
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,64813,CONSTRUCCIÓN DE LA PRIMERA ETAPA DE BARDA PERIMETRAL,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N19-2011,2011-09-21 00:00:00 GMT,2011-09-06 09:09,2011-09-19 11:30,Nacional,Obra Pública,Licitación Pública,Mixta,50764,CONSTRUCCIÓN DE LA PRIMERA ETAPA DE BARDA PERIMETRAL EN EL PARQUE INDUSTRIAL DEL PUERTO DE DOS BOCAS,2011-10-05,2011-12-24,9760328.45,MXN,Expirado,,,,,,0,0,0,,Mediana,ALVARGA CONSTRUCCIONES,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=40540
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,64806,RELLENO Y NIVELACIÓN DE TERRENOS EN EL PARQUE INDUSTRIAL,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N18-2011,2011-09-23 00:00:00 GMT,2011-09-06 08:58,2011-09-19 08:00,Nacional,Obra Pública,Licitación Pública,Mixta,47304,RELLENO Y NIVELACIÓN DE TERRENOS EN EL PARQUE INDUSTRIAL DEL PUERTO DE DOS BOCAS,2011-09-28,2011-12-27,16574396.16,MXN,Expirado,,,,,,0,0,0,,Pequeña,JOSE ANTONIO DE LA FUENTE PULIDO,Pequeña,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=41094
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,64820,CONTROL DE CALIDAD DE MATERIALES Y TERRACERIAS ,16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N20-2011,2011-09-21 00:00:00 GMT,2011-09-06 09:26,2011-09-19 16:00,Nacional,Servicios Relacionados con la OP,Licitación Pública,Mixta,47316,CONTROL DE CALIDAD DE MATERIALES Y TERRACERÍAS EN DIVERSAS OBRAS,2011-09-25,2011-12-27,618321.66,MXN,Expirado,,,,,,0,0,0,,Pequeña,SERVICIOS INTEGRALES DE INGENIERIA Y CALIDAD SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=40417
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,66117,CONTROL TOPOGRÁFICO EN DIVERSAS OBRAS DEL PARQUE INDUSTRIAL,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N21-2011,,2011-09-01 16:46,2011-09-05 11:00,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Mixta,43325,CONTROL TOPOGRÁFICO DE DIVERSAS OBRAS DEL PARQUE INDUSTRIAL DE DOS BOCAS,2011-09-07,2011-12-31,224097.4,MXN,Expirado,,,,,,0,0,0,,Micro,TECON CONSTRUCCION Y SUPERVISION DE OBRAS SA DE CV,Micro,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=38793
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,63324,CONST BODEGA PARA ALMACENAMIENTO TEMPORAL DE PRODUCTOS Y RESIDUOS PELIGROSOS,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N17-2011,,2011-08-26 17:54,2011-08-29 11:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,40190,CONSTRUCCIÓN DE BODEGA PARA ALMACENAMIENTO TEMPORAL  DE PRODUCTOS Y RESIDUOS PELIGROSOS,2011-08-31,2011-10-14,205990,MXN,Expirado,,,,,,0,0,0,,Micro,CONSTRUCCIONES BALUARTE DE PARAISO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=39782
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,56168,MANTENIMIENTO A CERCA PERIMETRAL E INTERIOR DE PATIOS,22. Adjudicación Directa Nacional Art. 43 LOPSRM,AO-009J2P002-N16-2011,,2011-08-11 13:28,2011-08-22 09:00,Nacional,Obra Pública,Adjudicación Directa Federal,Mixta,40202,MANTENIMIENTO A CERCA PERIMETRAL E INTERIOR DE PATIOS,2011-08-31,2011-09-29,436639,MXN,Expirado,,,,,,0,0,0,,Micro,CONSTRUCCIONES BALUARTE DE PARAISO SA DE CV,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=33276
APF,API-Dos Bocas,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",009J2P002,API-Dos Bocas-Gerencia de Ingeniería,Fernando Hernández López,46715,"CONSTRUCCIÓN DEL PARQUE INDUSTRIAL DE DOS BOCAS, PRIMERA ETAPA",16. Licitación Pública Nacional LOPSRM,LO-009J2P002-N14-2011,2011-08-19 00:00:00 GMT,2011-07-28 13:15,2011-08-12 09:00,Nacional,Obra Pública,Licitación Pública,Mixta,37472,"CONSTRUCCIÓN DEL PARQUE INDUSTRIAL DE DOS BOCAS, PRIMERA ETAPA",2011-08-29,2011-12-26,23017295.12,MXN,Expirado,,,,,,0,0,0,,Mediana,ALVARGA CONSTRUCCIONES,Mediana,Habilitado,PoC,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=29520
